time,static_pressure,total_pressure
24.838000000000218,56883.7,56894.1933294882
24.88800000000022,56885.7,56898.2436744774
24.93800000000022,56887.9,56902.67697582063
24.98800000000022,56890.3,56907.4881324559
25.03800000000022,56892.899999999994,56912.681572210815
25.08800000000022,56895.6,56918.15142068923
25.138000000000222,56898.5,56924.002884212176
25.188000000000223,56901.700000000004,56930.33605117191
25.238000000000223,56904.899999999994,56936.84384597221
25.288000000000224,56908.399999999994,56943.83270252614
25.338000000000225,56912.1,56951.19488797936
25.388000000000225,56912.1,56950.78529771036
25.389000000000227,56912.1,56950.217025127495
25.390000000000228,56912.3,56949.85306420382
25.39100000000023,56912.4,56949.38571530218
25.393000000000228,56912.5,56948.92268401813
25.395000000000227,56912.6,56948.45654934268
25.397000000000226,56912.7,56947.9948482483
25.399000000000225,56912.8,56947.530277189
25.401000000000224,56912.9,56947.06301353001
25.403000000000223,56913.0,56946.607603769604
25.40500000000022,56913.2,56946.263917623684
25.40700000000022,56913.3,56945.81755023126
25.40900000000022,56913.4,56945.37573400498
25.411000000000218,56913.5,56944.93152085247
25.413000000000217,56913.7,56944.58513438931
25.415000000000216,56913.8,56944.14349397544
25.417000000000215,56913.9,56943.706644351754
25.419000000000214,56914.1,56943.36121845213
25.421000000000213,56914.200000000004,56942.92078666626
25.42300000000021,56914.4,56942.578852676816
25.42500000000021,56914.5,56942.142039543025
25.42700000000021,56914.700000000004,56941.79752313946
25.429000000000208,56914.8,56941.358384080304
25.432000000000208,56915.0,56941.01837708236
25.43500000000021,56915.1,56940.58387878052
25.43800000000021,56915.3,56940.242582500534
25.44100000000021,56915.5,56939.90709534654
25.44400000000021,56915.59999999999,56939.47132814215
25.44700000000021,56915.8,56939.13555229875
25.45000000000021,56916.0,56938.79993812077
25.45300000000021,56916.200000000004,56938.45884573922
25.45700000000021,56916.4,56938.11847402946
25.46100000000021,56916.600000000006,56937.779037244116
25.465000000000213,56916.8,56937.4351220062
25.469000000000214,56917.100000000006,56937.19830934963
25.473000000000216,56917.3,56936.85757862518
25.478000000000215,56917.49999999999,56936.51881491715
25.483000000000214,56917.8,56936.28227260914
25.488000000000213,56917.99999999999,56935.94812874778
25.49300000000021,56918.3,56935.711496267904
25.499000000000212,56918.600000000006,56935.47791441668
25.505000000000212,56918.899999999994,56935.242612446826
25.511000000000212,56919.2,56934.98637656002
25.518000000000214,56919.600000000006,56934.83011612277
25.526000000000213,56919.899999999994,56934.579060098986
25.534000000000212,56920.299999999996,56934.42885730177
25.543000000000212,56920.7,56934.284592582575
25.553000000000214,56921.2,56934.242080413394
25.564000000000213,56921.6,56934.093073423544
25.576000000000214,56922.1,56934.04731646668
25.589000000000215,56922.7,56934.109573718815
25.604000000000216,56923.299999999996,56934.17603263191
25.620000000000214,56923.9,56934.27920532005
25.638000000000215,56924.6,56934.490104627985
25.658000000000214,56925.4,56934.805213158295
25.682000000000215,56926.3,56935.21400526916
25.710000000000214,56927.3,56935.735976860866
25.744000000000213,56928.5,56936.478137694736
25.786000000000215,56929.899999999994,56937.446698448926
25.839000000000215,56931.7,56938.886967540566
25.905000000000214,56933.799999999996,56940.8121534366
25.960000000000214,56935.6,56942.300785157495
26.103000000000215,56940.1,56946.65442996253
26.353000000000215,56947.799999999996,56954.35514768744
26.853000000000215,56963.1,56969.6819929719
27.112000000000215,56971.0,56977.61457888345
27.612000000000215,56986.4,56992.97463185837
28.112000000000215,57001.8,57008.42385580942
28.612000000000215,57017.100000000006,57023.61087658737
28.989000000000214,57028.700000000004,57035.291314081616
29.213000000000214,57035.5,57042.10150750699
29.713000000000214,57050.9,57057.423503221995
30.029000000000213,57060.6,57067.25816641468
30.460000000000214,57073.8,57080.32879320491
30.835000000000214,57085.299999999996,57091.9861421009
31.335000000000214,57100.7,57107.161702644466
31.835000000000214,57116.0,57122.785691744844
32.335000000000214,57131.399999999994,57137.71392792465
